SOC_0_19 = 31, SOC_(19, 14) = 31.0
SOC_0_20 = 41, SOC_(20, 19) = 41.0
SOC_0_21 = 65, SOC_(21, 21) = 65.0
SOC_0_22 = 25, SOC_(22, 12) = 25.0
SOC_0_23 = 55, SOC_(23, 13) = 55.0
SOC_0_24 = 23, SOC_(24, 21) = 23.0
SOC_0_25 = 51, SOC_(25, 19) = 51.0
SOC_0_26 = 29, SOC_(26, 22) = 29.0
SOC_0_27 = 47, SOC_(27, 21) = 47.0
SOC_0_28 = 55, SOC_(28, 2) = 55.0
SOC_0_29 = 43, SOC_(29, 18) = 43.0
SOC_0_30 = 46, SOC_(30, 22) = 46.0
SOC_0_31 = 20, SOC_(31, 22) = 20.0
SOC_0_32 = 22, SOC_(32, 13) = 22.0
SOC_0_33 = 70, SOC_(33, 22) = 70.0
SOC_0_34 = 55, SOC_(34, 20) = 55.0
SOC_0_35 = 44, SOC_(35, 13) = 44.0
SOC_0_36 = 70, SOC_(36, 15) = 70.0
SOC_0_37 = 68, SOC_(37, 22) = 68.0
SOC_0_38 = 69, SOC_(38, 10) = 69.0
SOC_0_39 = 52, SOC_(39, 10) = 52.0
SOC_0_40 = 64, SOC_(40, 22) = 64.0
SOC_0_41 = 64, SOC_(41, 19) = 64.0
SOC_0_42 = 22, SOC_(42, 21) = 22.0
SOC_0_43 = 33, SOC_(43, 21) = 33.0
SOC_0_44 = 40, SOC_(44, 5) = 40.0
SOC_0_45 = 38, SOC_(45, 8) = 38.0
SOC_0_46 = 20, SOC_(46, 12) = 20.0
SOC_0_47 = 43, SOC_(47, 13) = 43.0
SOC_0_48 = 66, SOC_(48, 22) = 66.0
SOC_0_49 = 67, SOC_(49, 8) = 67.0
SOC_0_0 = 70, SOC_(0, 17) = 70.0
SOC_0_1 = 29, SOC_(1, 10) = 29.0
SOC_0_2 = 25, SOC_(2, 14) = 25.0
SOC_0_3 = 30, SOC_(3, 21) = 30.0
SOC_0_4 = 47, SOC_(4, 21) = 47.0
SOC_0_5 = 66, SOC_(5, 17) = 66.0
SOC_0_6 = 70, SOC_(6, 21) = 70.0
SOC_0_7 = 39, SOC_(7, 21) = 39.0
SOC_0_8 = 22, SOC_(8, 17) = 22.0
SOC_0_9 = 57, SOC_(9, 9) = 57.0
SOC_0_10 = 23, SOC_(10, 22) = 23.0
SOC_0_11 = 61, SOC_(11, 19) = 61.0
SOC_0_12 = 44, SOC_(12, 20) = 44.0
SOC_0_13 = 39, SOC_(13, 21) = 39.0
SOC_0_14 = 48, SOC_(14, 21) = 48.0
SOC_0_15 = 48, SOC_(15, 18) = 48.0
SOC_0_16 = 32, SOC_(16, 12) = 32.0
SOC_0_17 = 40, SOC_(17, 22) = 40.0
SOC_0_18 = 22, SOC_(18, 16) = 22.0
SOC_0_19 = 31, SOC_(19, 14) = 31.0
SOC_0_20 = 41, SOC_(20, 19) = 41.0
SOC_0_21 = 65, SOC_(21, 21) = 65.0
SOC_0_22 = 25, SOC_(22, 12) = 25.0
SOC_0_23 = 55, SOC_(23, 13) = 55.0
SOC_0_24 = 23, SOC_(24, 21) = 23.0
SOC_0_25 = 51, SOC_(25, 19) = 51.0
SOC_0_26 = 29, SOC_(26, 22) = 29.0
SOC_0_27 = 47, SOC_(27, 21) = 47.0
SOC_0_28 = 55, SOC_(28, 2) = 55.0
SOC_0_29 = 43, SOC_(29, 18) = 43.0
SOC_0_30 = 46, SOC_(30, 22) = 46.0
SOC_0_31 = 20, SOC_(31, 22) = 20.0
SOC_0_32 = 22, SOC_(32, 13) = 22.0
SOC_0_33 = 70, SOC_(33, 22) = 70.0
SOC_0_34 = 55, SOC_(34, 20) = 55.0
SOC_0_35 = 44, SOC_(35, 13) = 44.0
SOC_0_36 = 70, SOC_(36, 15) = 70.0
SOC_0_37 = 68, SOC_(37, 22) = 68.0
SOC_0_38 = 69, SOC_(38, 10) = 69.0
SOC_0_39 = 52, SOC_(39, 10) = 52.0
SOC_0_40 = 64, SOC_(40, 22) = 64.0
SOC_0_41 = 64, SOC_(41, 19) = 64.0
SOC_0_42 = 22, SOC_(42, 21) = 22.0
SOC_0_43 = 33, SOC_(43, 21) = 33.0
SOC_0_44 = 40, SOC_(44, 5) = 40.0
SOC_0_45 = 38, SOC_(45, 8) = 38.0
SOC_0_46 = 20, SOC_(46, 12) = 20.0
SOC_0_47 = 43, SOC_(47, 13) = 43.0
SOC_0_48 = 66, SOC_(48, 22) = 66.0
SOC_0_49 = 67, SOC_(49, 8) = 67.0
SOC_0_0 = 70, SOC_(0, 17) = 70.0
SOC_0_1 = 29, SOC_(1, 10) = 29.0
SOC_0_2 = 25, SOC_(2, 14) = 25.0
SOC_0_3 = 30, SOC_(3, 21) = 30.0
SOC_0_4 = 47, SOC_(4, 21) = 47.0
SOC_0_5 = 66, SOC_(5, 17) = 66.0
SOC_0_6 = 70, SOC_(6, 21) = 70.0
SOC_0_7 = 39, SOC_(7, 21) = 39.0
SOC_0_8 = 22, SOC_(8, 17) = 22.0
SOC_0_9 = 57, SOC_(9, 9) = 57.0
SOC_0_10 = 23, SOC_(10, 22) = 23.0
SOC_0_11 = 61, SOC_(11, 19) = 61.0
SOC_0_12 = 44, SOC_(12, 20) = 44.0
SOC_0_13 = 39, SOC_(13, 21) = 39.0
SOC_0_14 = 48, SOC_(14, 21) = 48.0
SOC_0_15 = 48, SOC_(15, 18) = 48.0
SOC_0_16 = 32, SOC_(16, 12) = 32.0
SOC_0_17 = 40, SOC_(17, 22) = 40.0
SOC_0_18 = 22, SOC_(18, 16) = 22.0
SOC_0_19 = 31, SOC_(19, 14) = 31.0
SOC_0_20 = 41, SOC_(20, 19) = 41.0
SOC_0_21 = 65, SOC_(21, 21) = 65.0
SOC_0_22 = 25, SOC_(22, 12) = 25.0
SOC_0_23 = 55, SOC_(23, 13) = 55.0
SOC_0_24 = 23, SOC_(24, 21) = 23.0
SOC_0_25 = 51, SOC_(25, 19) = 51.0
SOC_0_26 = 29, SOC_(26, 22) = 29.0
SOC_0_27 = 47, SOC_(27, 21) = 47.0
SOC_0_28 = 55, SOC_(28, 2) = 55.0
SOC_0_29 = 43, SOC_(29, 18) = 43.0
SOC_0_30 = 46, SOC_(30, 22) = 46.0
SOC_0_31 = 20, SOC_(31, 22) = 20.0
SOC_0_32 = 22, SOC_(32, 13) = 22.0
SOC_0_33 = 70, SOC_(33, 22) = 70.0
SOC_0_34 = 55, SOC_(34, 20) = 55.0
SOC_0_35 = 44, SOC_(35, 13) = 44.0
SOC_0_36 = 70, SOC_(36, 15) = 70.0
SOC_0_37 = 68, SOC_(37, 22) = 68.0
SOC_0_38 = 69, SOC_(38, 10) = 69.0
SOC_0_39 = 52, SOC_(39, 10) = 52.0
SOC_0_40 = 64, SOC_(40, 22) = 64.0
SOC_0_41 = 64, SOC_(41, 19) = 64.0
SOC_0_42 = 22, SOC_(42, 21) = 22.0
SOC_0_43 = 33, SOC_(43, 21) = 33.0
SOC_0_44 = 40, SOC_(44, 5) = 40.0
SOC_0_45 = 38, SOC_(45, 8) = 38.0
SOC_0_46 = 20, SOC_(46, 12) = 20.0
SOC_0_47 = 43, SOC_(47, 13) = 43.0
SOC_0_48 = 66, SOC_(48, 22) = 66.0
SOC_0_49 = 67, SOC_(49, 8) = 67.0
SOC_0_0 = 70, SOC_(0, 17) = 70.0
SOC_0_1 = 29, SOC_(1, 10) = 29.0
SOC_0_2 = 25, SOC_(2, 14) = 25.0
SOC_0_3 = 30, SOC_(3, 21) = 30.0
SOC_0_4 = 47, SOC_(4, 21) = 47.0
SOC_0_5 = 66, SOC_(5, 17) = 66.0
SOC_0_6 = 70, SOC_(6, 21) = 70.0
SOC_0_7 = 39, SOC_(7, 21) = 39.0
SOC_0_8 = 22, SOC_(8, 17) = 22.0
SOC_0_9 = 57, SOC_(9, 9) = 57.0
SOC_0_10 = 23, SOC_(10, 22) = 23.0
SOC_0_11 = 61, SOC_(11, 19) = 61.0
SOC_0_12 = 44, SOC_(12, 20) = 44.0
SOC_0_13 = 39, SOC_(13, 21) = 39.0
SOC_0_14 = 48, SOC_(14, 21) = 48.0
SOC_0_15 = 48, SOC_(15, 18) = 48.0
SOC_0_16 = 32, SOC_(16, 12) = 32.0
SOC_0_17 = 40, SOC_(17, 22) = 40.0
SOC_0_18 = 22, SOC_(18, 16) = 22.0
SOC_0_19 = 31, SOC_(19, 14) = 31.0
SOC_0_20 = 41, SOC_(20, 19) = 41.0
SOC_0_21 = 65, SOC_(21, 21) = 65.0
SOC_0_22 = 25, SOC_(22, 12) = 25.0
SOC_0_23 = 55, SOC_(23, 13) = 55.0
SOC_0_24 = 23, SOC_(24, 21) = 23.0
SOC_0_25 = 51, SOC_(25, 19) = 51.0
SOC_0_26 = 29, SOC_(26, 22) = 29.0
SOC_0_27 = 47, SOC_(27, 21) = 47.0
SOC_0_28 = 55, SOC_(28, 2) = 55.0
SOC_0_29 = 43, SOC_(29, 18) = 43.0
SOC_0_30 = 46, SOC_(30, 22) = 46.0
SOC_0_31 = 20, SOC_(31, 22) = 20.0
SOC_0_32 = 22, SOC_(32, 13) = 22.0
SOC_0_33 = 70, SOC_(33, 22) = 70.0
SOC_0_34 = 55, SOC_(34, 20) = 55.0
SOC_0_35 = 44, SOC_(35, 13) = 44.0
SOC_0_36 = 70, SOC_(36, 15) = 70.0
SOC_0_37 = 68, SOC_(37, 22) = 68.0
SOC_0_38 = 69, SOC_(38, 10) = 69.0
SOC_0_39 = 52, SOC_(39, 10) = 52.0
SOC_0_40 = 64, SOC_(40, 22) = 64.0
SOC_0_41 = 64, SOC_(41, 19) = 64.0
SOC_0_42 = 22, SOC_(42, 21) = 22.0
SOC_0_43 = 33, SOC_(43, 21) = 33.0
SOC_0_44 = 40, SOC_(44, 5) = 40.0
SOC_0_45 = 38, SOC_(45, 8) = 38.0
SOC_0_46 = 20, SOC_(46, 12) = 20.0
SOC_0_47 = 43, SOC_(47, 13) = 43.0
SOC_0_48 = 66, SOC_(48, 22) = 66.0
SOC_0_49 = 67, SOC_(49, 8) = 67.0
SOC_0_0 = 70, SOC_(0, 17) = 70.0
SOC_0_1 = 29, SOC_(1, 10) = 29.0
SOC_0_2 = 25, SOC_(2, 14) = 25.0
SOC_0_3 = 30, SOC_(3, 21) = 30.0
SOC_0_4 = 47, SOC_(4, 21) = 47.0
SOC_0_5 = 66, SOC_(5, 17) = 66.0
SOC_0_6 = 70, SOC_(6, 21) = 70.0
SOC_0_7 = 39, SOC_(7, 21) = 39.0
SOC_0_8 = 22, SOC_(8, 17) = 22.0
SOC_0_9 = 57, SOC_(9, 9) = 57.0
SOC_0_10 = 23, SOC_(10, 22) = 23.0
SOC_0_11 = 61, SOC_(11, 19) = 61.0
SOC_0_12 = 44, SOC_(12, 20) = 44.0
SOC_0_13 = 39, SOC_(13, 21) = 39.0
SOC_0_14 = 48, SOC_(14, 21) = 48.0
SOC_0_15 = 48, SOC_(15, 18) = 48.0
SOC_0_16 = 32, SOC_(16, 12) = 32.0
SOC_0_17 = 40, SOC_(17, 22) = 40.0
SOC_0_18 = 22, SOC_(18, 16) = 22.0
SOC_0_19 = 31, SOC_(19, 14) = 31.0
SOC_0_20 = 41, SOC_(20, 19) = 41.0
SOC_0_21 = 65, SOC_(21, 21) = 65.0
SOC_0_22 = 25, SOC_(22, 12) = 25.0
SOC_0_23 = 55, SOC_(23, 13) = 55.0
SOC_0_24 = 23, SOC_(24, 21) = 23.0
SOC_0_25 = 51, SOC_(25, 19) = 51.0
SOC_0_26 = 29, SOC_(26, 22) = 29.0
SOC_0_27 = 47, SOC_(27, 21) = 47.0
SOC_0_28 = 55, SOC_(28, 2) = 55.0
SOC_0_29 = 43, SOC_(29, 18) = 43.0
SOC_0_30 = 46, SOC_(30, 22) = 46.0
SOC_0_31 = 20, SOC_(31, 22) = 20.0
SOC_0_32 = 22, SOC_(32, 13) = 22.0
SOC_0_33 = 70, SOC_(33, 22) = 70.0
SOC_0_34 = 55, SOC_(34, 20) = 55.0
SOC_0_35 = 44, SOC_(35, 13) = 44.0
SOC_0_36 = 70, SOC_(36, 15) = 70.0
SOC_0_37 = 68, SOC_(37, 22) = 68.0
SOC_0_38 = 69, SOC_(38, 10) = 69.0
SOC_0_39 = 52, SOC_(39, 10) = 52.0
SOC_0_40 = 64, SOC_(40, 22) = 64.0
SOC_0_41 = 64, SOC_(41, 19) = 64.0
SOC_0_42 = 22, SOC_(42, 21) = 22.0
SOC_0_43 = 33, SOC_(43, 21) = 33.0
SOC_0_44 = 40, SOC_(44, 5) = 40.0
SOC_0_45 = 38, SOC_(45, 8) = 38.0
SOC_0_46 = 20, SOC_(46, 12) = 20.0
SOC_0_47 = 43, SOC_(47, 13) = 43.0
SOC_0_48 = 66, SOC_(48, 22) = 66.0
SOC_0_49 = 67, SOC_(49, 8) = 67.0
SOC_0_0 = 70, SOC_(0, 17) = 70.0
SOC_0_1 = 29, SOC_(1, 10) = 29.0
SOC_0_2 = 25, SOC_(2, 14) = 25.0
SOC_0_3 = 30, SOC_(3, 21) = 30.0
SOC_0_4 = 47, SOC_(4, 21) = 47.0
SOC_0_5 = 66, SOC_(5, 17) = 66.0
SOC_0_6 = 70, SOC_(6, 21) = 70.0
SOC_0_7 = 39, SOC_(7, 21) = 39.0
SOC_0_8 = 22, SOC_(8, 17) = 22.0
SOC_0_9 = 57, SOC_(9, 9) = 57.0
SOC_0_10 = 23, SOC_(10, 22) = 23.0
SOC_0_11 = 61, SOC_(11, 19) = 61.0
SOC_0_12 = 44, SOC_(12, 20) = 44.0
SOC_0_13 = 39, SOC_(13, 21) = 39.0
SOC_0_14 = 48, SOC_(14, 21) = 48.0
SOC_0_15 = 48, SOC_(15, 18) = 48.0
SOC_0_16 = 32, SOC_(16, 12) = 32.0
SOC_0_17 = 40, SOC_(17, 22) = 40.0
SOC_0_18 = 22, SOC_(18, 16) = 22.0
SOC_0_19 = 31, SOC_(19, 14) = 31.0
SOC_0_20 = 41, SOC_(20, 19) = 41.0
SOC_0_21 = 65, SOC_(21, 21) = 65.0
SOC_0_22 = 25, SOC_(22, 12) = 25.0
SOC_0_23 = 55, SOC_(23, 13) = 55.0
SOC_0_24 = 23, SOC_(24, 21) = 23.0
SOC_0_25 = 51, SOC_(25, 19) = 51.0
SOC_0_26 = 29, SOC_(26, 22) = 29.0
SOC_0_27 = 47, SOC_(27, 21) = 47.0
SOC_0_28 = 55, SOC_(28, 2) = 55.0
SOC_0_29 = 43, SOC_(29, 18) = 43.0
SOC_0_30 = 46, SOC_(30, 22) = 46.0
SOC_0_31 = 20, SOC_(31, 22) = 20.0
SOC_0_32 = 22, SOC_(32, 13) = 22.0
SOC_0_33 = 70, SOC_(33, 22) = 70.0
SOC_0_34 = 55, SOC_(34, 20) = 55.0
SOC_0_35 = 44, SOC_(35, 13) = 44.0
SOC_0_36 = 70, SOC_(36, 15) = 70.0
SOC_0_37 = 68, SOC_(37, 22) = 68.0
SOC_0_38 = 69, SOC_(38, 10) = 69.0
SOC_0_39 = 52, SOC_(39, 10) = 52.0
SOC_0_40 = 64, SOC_(40, 22) = 64.0
SOC_0_41 = 64, SOC_(41, 19) = 64.0
SOC_0_42 = 22, SOC_(42, 21) = 22.0
SOC_0_43 = 33, SOC_(43, 21) = 33.0
SOC_0_44 = 40, SOC_(44, 5) = 40.0
SOC_0_45 = 38, SOC_(45, 8) = 38.0
SOC_0_46 = 20, SOC_(46, 12) = 20.0
SOC_0_47 = 43, SOC_(47, 13) = 43.0
SOC_0_48 = 66, SOC_(48, 22) = 66.0
SOC_0_49 = 67, SOC_(49, 8) = 67.0
SOC_0_0 = 70, SOC_(0, 17) = 70.0
SOC_0_1 = 29, SOC_(1, 10) = 29.0
SOC_0_2 = 25, SOC_(2, 14) = 25.0
SOC_0_3 = 30, SOC_(3, 21) = 30.0
SOC_0_4 = 47, SOC_(4, 21) = 47.0
SOC_0_5 = 66, SOC_(5, 17) = 66.0
SOC_0_6 = 70, SOC_(6, 21) = 70.0
SOC_0_7 = 39, SOC_(7, 21) = 39.0
SOC_0_8 = 22, SOC_(8, 17) = 22.0
SOC_0_9 = 57, SOC_(9, 9) = 57.0
SOC_0_10 = 23, SOC_(10, 22) = 23.0
SOC_0_11 = 61, SOC_(11, 19) = 61.0
SOC_0_12 = 44, SOC_(12, 20) = 44.0
SOC_0_13 = 39, SOC_(13, 21) = 39.0
SOC_0_14 = 48, SOC_(14, 21) = 48.0
SOC_0_15 = 48, SOC_(15, 18) = 48.0
SOC_0_16 = 32, SOC_(16, 12) = 32.0
SOC_0_17 = 40, SOC_(17, 22) = 40.0
SOC_0_18 = 22, SOC_(18, 16) = 22.0
SOC_0_19 = 31, SOC_(19, 14) = 31.0
SOC_0_20 = 41, SOC_(20, 19) = 41.0
SOC_0_21 = 65, SOC_(21, 21) = 65.0
SOC_0_22 = 25, SOC_(22, 12) = 25.0
SOC_0_23 = 55, SOC_(23, 13) = 55.0
SOC_0_24 = 23, SOC_(24, 21) = 23.0
SOC_0_25 = 51, SOC_(25, 19) = 51.0
SOC_0_26 = 29, SOC_(26, 22) = 29.0
SOC_0_27 = 47, SOC_(27, 21) = 47.0
SOC_0_28 = 55, SOC_(28, 2) = 55.0
SOC_0_29 = 43, SOC_(29, 18) = 43.0
SOC_0_30 = 46, SOC_(30, 22) = 46.0
SOC_0_31 = 20, SOC_(31, 22) = 20.0
SOC_0_32 = 22, SOC_(32, 13) = 22.0
SOC_0_33 = 70, SOC_(33, 22) = 70.0
SOC_0_34 = 55, SOC_(34, 20) = 55.0
SOC_0_35 = 44, SOC_(35, 13) = 44.0
SOC_0_36 = 70, SOC_(36, 15) = 70.0
SOC_0_37 = 68, SOC_(37, 22) = 68.0
SOC_0_38 = 69, SOC_(38, 10) = 69.0
SOC_0_39 = 52, SOC_(39, 10) = 52.0
SOC_0_40 = 64, SOC_(40, 22) = 64.0
SOC_0_41 = 64, SOC_(41, 19) = 64.0
SOC_0_42 = 22, SOC_(42, 21) = 22.0
SOC_0_43 = 33, SOC_(43, 21) = 33.0
SOC_0_44 = 40, SOC_(44, 5) = 40.0
SOC_0_45 = 38, SOC_(45, 8) = 38.0
SOC_0_46 = 20, SOC_(46, 12) = 20.0
SOC_0_47 = 43, SOC_(47, 13) = 43.0
SOC_0_48 = 66, SOC_(48, 22) = 66.0
SOC_0_49 = 67, SOC_(49, 8) = 67.0
SOC_0_0 = 70, SOC_(0, 17) = 70.0
SOC_0_1 = 29, SOC_(1, 10) = 29.0
SOC_0_2 = 25, SOC_(2, 14) = 25.0
SOC_0_3 = 30, SOC_(3, 21) = 30.0
SOC_0_4 = 47, SOC_(4, 21) = 47.0
SOC_0_5 = 66, SOC_(5, 17) = 66.0
SOC_0_6 = 70, SOC_(6, 21) = 70.0
SOC_0_7 = 39, SOC_(7, 21) = 39.0
SOC_0_8 = 22, SOC_(8, 17) = 22.0
SOC_0_9 = 57, SOC_(9, 9) = 57.0
SOC_0_10 = 23, SOC_(10, 22) = 23.0
SOC_0_11 = 61, SOC_(11, 19) = 61.0
SOC_0_12 = 44, SOC_(12, 20) = 44.0
SOC_0_13 = 39, SOC_(13, 21) = 39.0
SOC_0_14 = 48, SOC_(14, 21) = 48.0
SOC_0_15 = 48, SOC_(15, 18) = 48.0
SOC_0_16 = 32, SOC_(16, 12) = 32.0
SOC_0_17 = 40, SOC_(17, 22) = 40.0
SOC_0_18 = 22, SOC_(18, 16) = 22.0
SOC_0_19 = 31, SOC_(19, 14) = 31.0
SOC_0_20 = 41, SOC_(20, 19) = 41.0
SOC_0_21 = 65, SOC_(21, 21) = 65.0
SOC_0_22 = 25, SOC_(22, 12) = 25.0
SOC_0_23 = 55, SOC_(23, 13) = 55.0
SOC_0_24 = 23, SOC_(24, 21) = 23.0
SOC_0_25 = 51, SOC_(25, 19) = 51.0
SOC_0_26 = 29, SOC_(26, 22) = 29.0
SOC_0_27 = 47, SOC_(27, 21) = 47.0
SOC_0_28 = 55, SOC_(28, 2) = 55.0
SOC_0_29 = 43, SOC_(29, 18) = 43.0
SOC_0_30 = 46, SOC_(30, 22) = 46.0
SOC_0_31 = 20, SOC_(31, 22) = 20.0
SOC_0_32 = 22, SOC_(32, 13) = 22.0
SOC_0_33 = 70, SOC_(33, 22) = 70.0
SOC_0_34 = 55, SOC_(34, 20) = 55.0
SOC_0_35 = 44, SOC_(35, 13) = 44.0
SOC_0_36 = 70, SOC_(36, 15) = 70.0
SOC_0_37 = 68, SOC_(37, 22) = 68.0
SOC_0_38 = 69, SOC_(38, 10) = 69.0
SOC_0_39 = 52, SOC_(39, 10) = 52.0
SOC_0_40 = 64, SOC_(40, 22) = 64.0
SOC_0_41 = 64, SOC_(41, 19) = 64.0
SOC_0_42 = 22, SOC_(42, 21) = 22.0
SOC_0_43 = 33, SOC_(43, 21) = 33.0
SOC_0_44 = 40, SOC_(44, 5) = 40.0
SOC_0_45 = 38, SOC_(45, 8) = 38.0
SOC_0_46 = 20, SOC_(46, 12) = 20.0
SOC_0_47 = 43, SOC_(47, 13) = 43.0
SOC_0_48 = 66, SOC_(48, 22) = 66.0
SOC_0_49 = 67, SOC_(49, 8) = 67.0
SOC_0_0 = 70, SOC_(0, 17) = 70.0
SOC_0_1 = 29, SOC_(1, 10) = 29.0
SOC_0_2 = 25, SOC_(2, 14) = 25.0
SOC_0_3 = 30, SOC_(3, 21) = 30.0
SOC_0_4 = 47, SOC_(4, 21) = 47.0
SOC_0_5 = 66, SOC_(5, 17) = 66.0
SOC_0_6 = 70, SOC_(6, 21) = 70.0
SOC_0_7 = 39, SOC_(7, 21) = 39.0
SOC_0_8 = 22, SOC_(8, 17) = 22.0
SOC_0_9 = 57, SOC_(9, 9) = 57.0
SOC_0_10 = 23, SOC_(10, 22) = 23.0
SOC_0_11 = 61, SOC_(11, 19) = 61.0
SOC_0_12 = 44, SOC_(12, 20) = 44.0
SOC_0_13 = 39, SOC_(13, 21) = 39.0
SOC_0_14 = 48, SOC_(14, 21) = 48.0
SOC_0_15 = 48, SOC_(15, 18) = 48.0
SOC_0_16 = 32, SOC_(16, 12) = 32.0
SOC_0_17 = 40, SOC_(17, 22) = 40.0
SOC_0_18 = 22, SOC_(18, 16) = 22.0
SOC_0_19 = 31, SOC_(19, 14) = 31.0
SOC_0_20 = 41, SOC_(20, 19) = 41.0
SOC_0_21 = 65, SOC_(21, 21) = 65.0
SOC_0_22 = 25, SOC_(22, 12) = 25.0
SOC_0_23 = 55, SOC_(23, 13) = 55.0
SOC_0_24 = 23, SOC_(24, 21) = 23.0
SOC_0_25 = 51, SOC_(25, 19) = 51.0
SOC_0_26 = 29, SOC_(26, 22) = 29.0
SOC_0_27 = 47, SOC_(27, 21) = 47.0
SOC_0_28 = 55, SOC_(28, 2) = 55.0
SOC_0_29 = 43, SOC_(29, 18) = 43.0
SOC_0_30 = 46, SOC_(30, 22) = 46.0
SOC_0_31 = 20, SOC_(31, 22) = 20.0
SOC_0_32 = 22, SOC_(32, 13) = 22.0
SOC_0_33 = 70, SOC_(33, 22) = 70.0
SOC_0_34 = 55, SOC_(34, 20) = 55.0
SOC_0_35 = 44, SOC_(35, 13) = 44.0
SOC_0_36 = 70, SOC_(36, 15) = 70.0
SOC_0_37 = 68, SOC_(37, 22) = 68.0
SOC_0_38 = 69, SOC_(38, 10) = 69.0
SOC_0_39 = 52, SOC_(39, 10) = 52.0
SOC_0_40 = 64, SOC_(40, 22) = 64.0
SOC_0_41 = 64, SOC_(41, 19) = 64.0
SOC_0_42 = 22, SOC_(42, 21) = 22.0
SOC_0_43 = 33, SOC_(43, 21) = 33.0
SOC_0_44 = 40, SOC_(44, 5) = 40.0
SOC_0_45 = 38, SOC_(45, 8) = 38.0
SOC_0_46 = 20, SOC_(46, 12) = 20.0
SOC_0_47 = 43, SOC_(47, 13) = 43.0
SOC_0_48 = 66, SOC_(48, 22) = 66.0
SOC_0_49 = 67, SOC_(49, 8) = 67.0
SOC_0_0 = 70, SOC_(0, 17) = 70.0
SOC_0_1 = 29, SOC_(1, 10) = 29.0
SOC_0_2 = 25, SOC_(2, 14) = 25.0
SOC_0_3 = 30, SOC_(3, 21) = 30.0
SOC_0_4 = 47, SOC_(4, 21) = 47.0
SOC_0_5 = 66, SOC_(5, 17) = 66.0
SOC_0_6 = 70, SOC_(6, 21) = 70.0
SOC_0_7 = 39, SOC_(7, 21) = 39.0
SOC_0_8 = 22, SOC_(8, 17) = 22.0
SOC_0_9 = 57, SOC_(9, 9) = 57.0
SOC_0_10 = 23, SOC_(10, 22) = 23.0
SOC_0_11 = 61, SOC_(11, 19) = 61.0
SOC_0_12 = 44, SOC_(12, 20) = 44.0
SOC_0_13 = 39, SOC_(13, 21) = 39.0
SOC_0_14 = 48, SOC_(14, 21) = 48.0
SOC_0_15 = 48, SOC_(15, 18) = 48.0
SOC_0_16 = 32, SOC_(16, 12) = 32.0
SOC_0_17 = 40, SOC_(17, 22) = 40.0
SOC_0_18 = 22, SOC_(18, 16) = 22.0
SOC_0_19 = 31, SOC_(19, 14) = 31.0
SOC_0_20 = 41, SOC_(20, 19) = 41.0
SOC_0_21 = 65, SOC_(21, 21) = 65.0
SOC_0_22 = 25, SOC_(22, 12) = 25.0
SOC_0_23 = 55, SOC_(23, 13) = 55.0
SOC_0_24 = 23, SOC_(24, 21) = 23.0
SOC_0_25 = 51, SOC_(25, 19) = 51.0
SOC_0_26 = 29, SOC_(26, 22) = 29.0
SOC_0_27 = 47, SOC_(27, 21) = 47.0
SOC_0_28 = 55, SOC_(28, 2) = 55.0
SOC_0_29 = 43, SOC_(29, 18) = 43.0
SOC_0_30 = 46, SOC_(30, 22) = 46.0
SOC_0_31 = 20, SOC_(31, 22) = 20.0
SOC_0_32 = 22, SOC_(32, 13) = 22.0
SOC_0_33 = 70, SOC_(33, 22) = 70.0
SOC_0_34 = 55, SOC_(34, 20) = 55.0
SOC_0_35 = 44, SOC_(35, 13) = 44.0
SOC_0_36 = 70, SOC_(36, 15) = 70.0
SOC_0_37 = 68, SOC_(37, 22) = 68.0
SOC_0_38 = 69, SOC_(38, 10) = 69.0
SOC_0_39 = 52, SOC_(39, 10) = 52.0
SOC_0_40 = 64, SOC_(40, 22) = 64.0
SOC_0_41 = 64, SOC_(41, 19) = 64.0
SOC_0_42 = 22, SOC_(42, 21) = 22.0
SOC_0_43 = 33, SOC_(43, 21) = 33.0
SOC_0_44 = 40, SOC_(44, 5) = 40.0
SOC_0_45 = 38, SOC_(45, 8) = 38.0
SOC_0_46 = 20, SOC_(46, 12) = 20.0
SOC_0_47 = 43, SOC_(47, 13) = 43.0
SOC_0_48 = 66, SOC_(48, 22) = 66.0
SOC_0_49 = 67, SOC_(49, 8) = 67.0
SOC_0_0 = 70, SOC_(0, 17) = 70.0
SOC_0_1 = 29, SOC_(1, 10) = 29.0
SOC_0_2 = 25, SOC_(2, 14) = 25.0
SOC_0_3 = 30, SOC_(3, 21) = 30.0
SOC_0_4 = 47, SOC_(4, 21) = 47.0
SOC_0_5 = 66, SOC_(5, 17) = 66.0
SOC_0_6 = 70, SOC_(6, 21) = 70.0
SOC_0_7 = 39, SOC_(7, 21) = 39.0
SOC_0_8 = 22, SOC_(8, 17) = 22.0
SOC_0_9 = 57, SOC_(9, 9) = 57.0
SOC_0_10 = 23, SOC_(10, 22) = 23.0
SOC_0_11 = 61, SOC_(11, 19) = 61.0
SOC_0_12 = 44, SOC_(12, 20) = 44.0
SOC_0_13 = 39, SOC_(13, 21) = 39.0
SOC_0_14 = 48, SOC_(14, 21) = 48.0
SOC_0_15 = 48, SOC_(15, 18) = 48.0
SOC_0_16 = 32, SOC_(16, 12) = 32.0
SOC_0_17 = 40, SOC_(17, 22) = 40.0
SOC_0_18 = 22, SOC_(18, 16) = 22.0
